visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,visible_range,visible_norm_range,log_entropy,entropy_x_contrast,IR_range,IR_norm_range
6.0,93.0,19.1953,0.0284,120.5333,0.0734,2.9216,214.0,246.0,239.3789,73.8047,12.300783333333333,-2.611831343361667,8.84714422,6.6211000000000135,0.03093971962616828
5.0,94.0,20.5938,0.0441,248.35,0.0483,3.2979,186.0,236.0,225.125,73.4062,14.68124,-3.03032371832361,11.995305,10.875,0.058467741935483875
44.9166,84.2583,66.0478,1.7875,8.3875,0.2227,1.7897,-106.2813,-80.1903,-97.8362,18.21050000000001,0.4054291731787359,-1.5019297047188152,1.86789625,17.64590000000001,-0.16603014829513765
7.0,84.0,18.8906,0.0326,173.2833,0.0695,3.0419,195.0,236.0,227.168,65.1094,9.301342857142854,-2.6664285264113907,12.04318935,8.831999999999994,0.04529230769230766
2.0,5.0,3.0039,0.0006,0.1792,0.7368,0.4623,247.0,249.0,248.0234,1.9961,0.99805,-0.30543879404104,0.13203456,0.9765999999999906,0.003953846153846116
5.0,236.0,62.5977,0.0918,1275.3168,0.0333,3.8701,165.0,250.0,221.168,173.4023,34.68046,-3.402197881995739,42.46804944000001,28.831999999999994,0.1747393939393939
3.0,118.0,16.6289,0.0369,308.7208,0.1242,2.8673,183.0,242.0,235.1836,101.3711,33.790366666666664,-2.0858621094827585,38.34312336,6.8163999999999865,0.037248087431693916
18.0438,102.7468,54.8915,4.9,42.9,0.0856,2.6197,-103.0842,11.7035,-56.8736,47.85529999999999,2.652174154003037,-2.4580699958344407,3.67224,68.5771,-0.6652532589863432
7.0,171.0,73.6289,0.08,740.1833,0.0255,3.8339,151.0,236.0,193.3711,97.3711,13.910157142857145,-3.669076826817757,18.87467415,42.62889999999999,0.28231059602649
3.2101,58.4605,6.9009,2.075,20.1,0.3727,1.6433,23.9421,42.1752,40.4549,51.5596,16.061680321485312,-0.9869814724969244,7.49127,1.7202999999999946,0.07185251084908988
76.089,90.2778,83.212,0.6625,1.3958,0.4244,1.1065,-99.978,-86.3875,-93.2145,7.065799999999997,0.0928623059837821,-0.8570788722423089,0.59237752,6.826999999999997,-0.06828502270499509
4.0,5.0,4.6016,0.0008,0.2042,0.675,0.5061,245.0,247.0,245.9844,0.3983999999999997,0.09959999999999992,-0.3930425881096072,0.13783499999999999,1.0156000000000065,0.004145306122449005
22.3435,113.0659,61.3216,7.8,108.4,0.0611,2.9956,-18.0396,18.9525,-6.3607,51.7443,2.315854722850046,-2.7952434128045875,6.623240000000001,25.3132,-1.4032018448302623
5.7899,110.0562,25.4263,5.275,121.0583,0.2376,2.2834,-12.7902,33.5741,24.4326,84.6299,14.616815489041262,-1.4371666914936472,28.76345208,9.1415,-0.7147269002830292
19.3337,144.8833,75.6087,6.7333,78.4833,0.0647,2.8897,-27.2694,17.8011,-11.4094,69.27459999999999,3.5831010101532548,-2.7379940774752822,5.077869509999998,29.210500000000003,-1.071182350913478
54.8058,85.1183,70.0275,1.6542,5.4208,0.2143,1.7034,-104.1394,-76.3651,-91.3453,15.090800000000002,0.275350419116225,-1.5403783765026058,1.1616774399999998,14.980199999999995,-0.14384757354085004
10.0,157.0,43.8516,0.0685,601.9667,0.0322,3.6796,187.0,245.0,226.3281,113.1484,11.31484,-3.435788826431774,19.38332774,18.671899999999994,0.09984973262032082
4.0,110.0,25.8867,0.0375,217.5208,0.0594,3.1677,173.0,237.0,223.5117,84.1133,21.028325,-2.823461052613538,12.92073552,13.48830000000001,0.07796705202312144
5.0,170.0,26.0703,0.0656,677.475,0.0358,3.6136,177.0,240.0,229.3398,143.9297,28.785940000000004,-3.3298073855754824,24.253605,10.660200000000003,0.06022711864406781
7.0,189.0,80.5117,0.0771,648.3583,0.0268,3.7921,153.0,235.0,189.6445,108.4883,15.498328571428573,-3.6193533914653258,17.37600244,45.355500000000006,0.29644117647058826
3.2101,46.4215,7.1973,2.1667,24.4167,0.4067,1.5852,27.7162,42.1752,39.9815,39.2242,12.218996292950376,-0.8996794660689582,9.93027189,2.1937,0.07914865674226625
4.0,35.0,9.8555,0.0136,26.7917,0.1357,2.3037,234.0,249.0,245.4414,25.1445,6.286125,-1.9973087121413136,3.63563369,3.5586000000000126,0.01520769230769236
12.0,105.0,41.4961,0.0588,360.875,0.0347,3.5334,181.0,233.0,216.2734,63.5039,5.291991666666667,-3.3610155920293234,12.5223625,16.72659999999999,0.09241215469613256
4.0,61.0,10.457,0.0166,46.9792,0.1185,2.4576,198.0,234.0,230.6445,50.543,12.63575,-2.1328423184069507,5.5670351999999985,3.3555000000000064,0.016946969696969728
6.2198,79.9587,34.757,7.7417,103.55,0.0594,3.002,-14.7056,33.7879,12.9126,45.2017,7.26738801890736,-2.823461052613538,6.150869999999999,20.875300000000006,-1.4195476553149822
5.5749,69.6396,23.8316,6.5458,78.8375,0.0747,2.8516,-50.9376,37.6021,7.4824,45.808,8.216829001417063,-2.5942751868433653,5.889161250000001,30.1197,-0.5913058330192236
43.6267,115.8607,76.5409,6.0708,67.0459,0.0717,2.8169,-33.9336,-11.4349,-24.7916,39.3198,0.901278345600286,-2.6352645313765626,4.80719103,13.356699999999998,-0.3936128203314708
46.2065,86.1932,61.4282,1.725,5.325,0.2258,1.6597,-81.929,-51.981,-64.418,24.76500000000001,0.5359635549111058,-1.4881056272665754,1.202385,12.437000000000005,-0.1518021701717341
3.0,37.0,6.1211,0.0112,28.5292,0.1862,2.0815,235.0,253.0,250.4141,30.8789,10.292966666666667,-1.6809339141391704,5.31213704,2.5859000000000094,0.011003829787234085
9.0,184.0,71.3477,0.0987,1027.7041,0.0229,3.95,166.0,246.0,210.6055,112.6523,12.516922222222224,-3.776618368421943,23.53442389,35.394499999999994,0.21321987951807225
5.0,23.0,7.0664,0.0062,8.1,0.2775,1.6769999999999998,234.0,245.0,243.4844,15.9336,3.18672,-1.2819343457956478,2.24775,1.5156000000000065,0.006476923076923104
4.0,195.0,79.8555,0.103,1316.2625,0.0217,4.0632,155.0,239.0,196.1289,115.1445,28.786125,-3.830443018435723,28.56289625,42.87110000000001,0.276587741935484
4.0,99.0,23.6602,0.0414,313.9875,0.0876,3.0892,193.0,249.0,236.5078,75.3398,18.83495,-2.4349742810397914,27.505305,12.492199999999995,0.0647264248704663
9.0,156.0,52.4375,0.0576,396.8709,0.0358,3.5404,172.0,243.0,217.9063,103.5625,11.506944444444445,-3.3298073855754824,14.20797822,25.09370000000001,0.14589360465116286
3.64,108.3363,9.9896,3.025,80.4167,0.5326,1.35,13.3639,41.7633,38.5047,98.3467,27.01832417582417,-0.6299846056023053,42.82993442,3.2586000000000013,0.2438360059563452
7.0,174.0,45.5234,0.0802,732.45,0.0264,3.8021,159.0,236.0,215.5273,128.4766,18.3538,-3.6343912688298663,19.336679999999998,20.472700000000003,0.12875911949685534
48.5713,108.1214,76.8037,5.5667,55.3833,0.0783,2.7253,-23.7475,-2.7422,-14.5736,31.31769999999999,0.6447778832355731,-2.54720767598538,4.336512389999998,11.8314,-0.4982166543846721
2.0,4.0,2.2891,0.0005,0.1208,0.7875,0.3686,249.0,251.0,249.7266,1.7109,0.85545,-0.23889190828234896,0.09512999999999999,1.2734000000000094,0.005114056224899636
6.0,76.0,25.7852,0.0382,164.2542,0.0493,3.2166,211.0,244.0,234.4531,50.2148,8.369133333333332,-3.0098311979334933,8.097732059999998,9.546899999999994,0.04524597156398101
8.0,177.0,65.3008,0.0547,321.9291,0.035,3.5185,186.0,243.0,219.4648,111.6992,13.9624,-3.3524072174927237,11.2675185,23.535200000000003,0.12653333333333336
58.4605,88.34299999999998,70.067,1.1375,3.7042,0.3155,1.4555,-103.0842,-80.6227,-94.7347,18.276,0.31262134261595426,-1.1535965970008693,1.1686751,14.112000000000007,-0.1368977981106708
3.855,51.5811,10.0215,3.0167,30.0167,0.2212,2.0866,27.2758,41.9693,39.1047,41.5596,10.78070038910506,-1.5086880093339572,6.63969404,2.864599999999996,0.10502350068558927
14.6041,89.6329,53.4353,5.3833,74.7167,0.1006,2.6836,-94.3734,10.269,-62.2445,36.19760000000001,2.4785916283783327,-2.296603021316498,7.51650002,72.51350000000002,-0.7683679935235989
7.0,188.0,84.0508,0.0947,901.7875,0.021,3.9842,150.0,236.0,187.5078,103.9492,14.849885714285715,-3.863232841258714,18.9375375,48.4922,0.3232813333333333
11.1644,110.2712,72.2924,6.8,75.8333,0.0656,2.8745,-28.7597,26.6133,-19.3164,37.97879999999999,3.401777077138045,-2.7241795830320936,4.97466448,45.9297,-1.5970159633097702
63.6201,94.5775,82.9525,1.5542,4.9292,0.2239,1.6394,-107.9162,-60.9898,-93.3431,11.625,0.18272527078706255,-1.4965557553774282,1.1036478799999998,32.353300000000004,-0.29980021535228263
52.441,81.6786,69.1962,1.5375,4.1375,0.233,1.5761,-106.2813,-86.3875,-98.2454,12.482399999999998,0.2380274975686962,-1.4567168254164364,0.9640375,11.8579,-0.11157089723215656
2.0,138.0,11.6367,0.0341,324.4042,0.1301,2.7233,192.0,253.0,245.9063,126.3633,63.18165,-2.0394518934636774,42.20498642,7.0937000000000126,0.03694635416666673
7.0,115.0,30.7227,0.0492,327.5625,0.0499,3.3836,187.0,245.0,229.8906,84.2773,12.039614285714284,-2.997734276224664,16.34536875,15.109399999999996,0.08079893048128339
72.8643,93.0726,81.5484,1.3292,3.8792,0.2551,1.5298,-114.1375,-90.5473,-107.788,11.524199999999993,0.1581597572473762,-1.3660996538343713,0.98958392,17.24069999999999,-0.15105202058920153
7.9397,151.7627,67.7459,14.0708,345.8042,0.0355,3.54,-22.302,37.1816,13.8935,84.01679999999998,10.581860775596056,-3.338222582500767,12.276049099999998,23.288100000000004,-1.0442157654022062
10.5195,109.4113,76.0496,6.6,74.75,0.0679,2.8598,-26.973000000000006,27.0552,-16.6155,33.3617,3.1714149912068064,-2.6897192444174864,5.075525,43.6707,-1.6190523857190522
47.0664,98.8771,72.1925,5.9417,59.6167,0.0761,2.7514,-21.1547,-6.3784,-13.0985,26.684600000000003,0.5669564700083287,-2.575707014114497,4.53683087,6.7201,-0.3176646324457449
9.0,166.0,91.1914,0.0754,594.5583,0.0273,3.7616,197.0,244.0,212.4531,74.8086,8.312066666666666,-3.6008685767912234,16.231441590000006,31.546899999999994,0.16013654822335022
48.7863,113.7109,83.7763,3.2667,21.1667,0.1276,2.2809,-115.9012,-48.1916,-94.4526,29.93459999999999,0.6135861912053177,-2.058854908071448,2.70087092,46.261,-0.3991416827435781
3.0,195.0,53.4414,0.1314,2067.6294,0.0191,4.1857,168.0,250.0,223.6133,141.5586,47.18620000000001,-3.958066943929553,39.49172153999999,26.38669999999999,0.15706369047619045
58.6755,96.9423,82.7459,4.0792,29.6042,0.1034,2.4385,-18.8835,-6.3784,-12.9922,14.196399999999995,0.2419476612896353,-2.269150316907808,3.06107428,6.6138,-0.35024227500198585
3.0,61.0,7.625,0.0086,33.9667,0.32,1.6409,221.0,247.0,244.2461,53.375,17.791666666666668,-1.1394342831883648,10.869344000000002,2.753899999999988,0.01246108597285062
2.0,3.0,2.5703,0.0007,0.175,0.7112,0.4637,246.0,249.0,247.7109,0.4297,0.21485,-0.3408015947824421,0.12445999999999999,1.2890999999999906,0.005240243902438986
7.0,153.0,48.3359,0.0769,732.0042,0.0291,3.7615,161.0,237.0,211.332,104.6641,14.952014285714286,-3.5370171048046903,21.30132222,25.66800000000001,0.15942857142857148
3.0,21.0,3.668,0.0024,3.3375,0.5451,0.942,239.0,249.0,247.3594,17.332,5.777333333333334,-0.6067860149119018,1.81927125,1.6406000000000065,0.006864435146443541
8.0,131.0,39.1484,0.0658,519.0876,0.0315,3.6908,170.0,239.0,218.0234,91.8516,11.48145,-3.4577677331505496,16.3512594,20.976599999999987,0.1233917647058823
7.0798,44.0567,21.3601,4.425,36.825,0.0985,2.5316,-67.082,28.3751,-12.9812,22.6966,3.2058250233057435,-2.3176987308040937,3.627262500000001,41.3563,-0.6165036820607614
11.0,199.0,111.0195,0.0938,972.0583,0.0239,3.9395,152.0,234.0,178.4883,87.9805,7.998227272727274,-3.7338768200446717,23.23219337,55.51169999999999,0.3652085526315789
84.9033,113.9259,98.2229,2.5125,11.4625,0.1552,2.0255,-112.9784,-87.2993,-101.3833,15.703000000000005,0.184951586098538,-1.8630406712330188,1.77898,14.084000000000005,-0.1246609971463572
5.0,164.0,19.9453,0.0372,288.9458,0.068,3.0701,190.0,246.0,238.6445,144.0547,28.810940000000002,-2.6882475738060303,19.648314400000004,7.355500000000006,0.038713157894736866
1.0,45.0,7.3477,0.0195,64.1542,0.1056,2.6182,232.0,252.0,248.3164,37.6523,37.6523,-2.248096907709976,6.77468352,3.6836000000000126,0.01587758620689661
2.0,63.0,9.2188,0.0201,63.975,0.1041,2.6295,210.0,250.0,244.7539,53.7812,26.8906,-2.262403303361214,6.659797500000001,5.246100000000013,0.02498142857142863
8.0,160.0,55.7695,0.0852,873.3625,0.0273,3.8507,178.0,245.0,218.6875,104.2305,13.0288125,-3.6008685767912234,23.84279625,26.3125,0.14782303370786518
23.4184,137.144,78.6839,12.2125,248.7292,0.0392,3.4015,-18.0396,20.5535,-3.4545,58.46010000000001,2.4963319441123226,-3.23907853218572,9.75018464,24.008000000000003,-1.3308499079802212
80.3887,88.55799999999998,84.2206,0.4,0.575,0.5272,0.821,-100.4897,-93.405,-96.6041,4.337399999999988,0.05395534447005597,-0.6401752957938396,0.30314,3.1991000000000014,-0.03183510349816948
1.0,4.0,2.0508,0.0004,0.1208,0.8059,0.3607,247.0,250.0,248.7266,1.9492,1.9492,-0.2157956136516715,0.09735272,1.2734000000000094,0.0051554655870445715
5.5749,60.6103,20.0769,4.6292,47.3542,0.1162,2.5422,-4.0324,33.7879,23.2095,40.5334,7.270695438483202,-2.1524424345643256,5.5025580399999985,10.578400000000002,-2.6233508580497973
85.1183,98.6621,91.7793,0.9542,1.9625,0.3142,1.2938,-102.5603,-86.8425,-97.3329,6.882799999999988,0.08086157735763036,-1.1577255531606163,0.6166174999999999,10.490399999999994,-0.10228519222350163
2.0,49.0,9.8398,0.0279,110.1083,0.0719,2.9586,219.0,250.0,244.957,39.1602,19.5801,-2.632479014255136,7.916786770000001,5.043000000000006,0.023027397260274
7.0,152.0,29.6172,0.0472,336.2209,0.0535,3.3347,166.0,236.0,222.5391,122.3828,17.483257142857145,-2.928073625080176,17.98781815,13.46090000000001,0.08108975903614464
3.0,37.0,5.0547,0.006,16.2542,0.3866,1.4387,230.0,249.0,247.0469,31.9453,10.648433333333333,-0.9503647122079064,6.28387372,1.9531000000000065,0.008491739130434809
9.0,159.0,45.0156,0.0653,466.8917,0.0305,3.6761,160.0,235.0,214.3672,113.9844,12.664933333333332,-3.4900285953687717,14.24019685,20.632800000000003,0.128955
4.0,179.0,32.4141,0.0424,393.2667,0.0752,3.1054,195.0,247.0,235.4531,146.5859,36.646475,-2.5876040480263427,29.57365584,11.546899999999996,0.05921487179487176
3.0,17.0,3.6758,0.0025,2.3042,0.4961,1.0354,243.0,250.0,248.8125,13.3242,4.4414,-0.7009777596751339,1.1431136199999998,1.1875,0.004886831275720165
9.0,187.0,76.4453,0.0962,953.1791,0.0214,3.9942,150.0,231.0,191.9688,110.5547,12.283855555555556,-3.8443643569543307,20.39803274,39.03120000000001,0.2602080000000001
7.0,125.0,48.7578,0.0697,578.5251,0.0281,3.7796,191.0,243.0,221.957,76.2422,10.891742857142857,-3.5719857026424373,16.25655531,21.043000000000006,0.11017277486910998
3.855,32.0177,5.2675,0.7417,6.4167,0.6697,0.8253,26.1705,40.1082,38.7736,26.7502,6.939092088197147,-0.4009254280661326,4.2972639899999985,1.334599999999995,0.050996350853059536
5.3599,94.3625,22.2713,4.7917,63.4417,0.1201,2.5461,-64.3826,37.3919,5.757999999999999,72.0912,13.450101681001511,-2.119430549896199,7.6193481699999985,31.6339,-0.4913423813266318
4.5,61.4702,17.6744,4.4208,45.5292,0.1303,2.4884,4.9152,39.0675,30.253,43.7958,9.7324,-2.0379157948513376,5.9324547600000015,8.814500000000002,1.7933146158854174
42.5518,113.0659,79.1517,6.9542,75.1292,0.0638,2.8606,-27.8638,-10.0901,-18.1015,33.914199999999994,0.7970097622192244,-2.7520020886313934,4.79324296,8.011400000000002,-0.2875200080391045
19.1188,78.8838,55.633,2.9792,14.9792,0.1304,2.1303,-96.4604,-13.8821,-78.7457,23.25079999999999,1.2161223507751528,-2.0371486294895846,1.95328768,64.8636,-0.6724376013369217
3.855,64.48,8.1547,2.4542,53.8792,0.5639,1.2609,16.4106,38.6498,36.471,56.32530000000001,14.610972762645915,-0.5728783481690007,30.38248088,2.1788000000000025,0.13276784517324186
2.0,4.0,2.9805,0.0001,0.0292,0.9434,0.1318,247.0,249.0,248.4219,1.0195,0.5097499999999999,-0.05826490813197574,0.02754728,0.5781000000000063,0.0023404858299595397
85.5482,99.5221,91.4351,1.3333,3.9583,0.2614,1.5531,-107.3685,-99.978,-103.3831,8.086999999999987,0.0945315038773462,-1.3417034777920154,1.03469962,3.4051000000000045,-0.031714143347443664
6.6498,102.9618,42.6912,6.075,80.8417,0.0806,2.7945,-73.4684,34.215,-17.4403,60.2706,9.063520707389696,-2.5182566294695543,6.515841020000001,51.6553,-0.7030954805059046
6.0048,131.3394,31.7372,7.8125,155.2458,0.0867,2.9327,-3.2572,37.6021,26.8493,99.6022,16.587096989075402,-2.4453013951956413,13.45981086,10.7528,-3.3012403291170336
4.0,129.0,23.2031,0.0565,539.1459,0.0453,3.4661,193.0,253.0,241.6289,105.7969,26.449225,-3.094448246493149,24.42330927,11.371100000000013,0.05891761658031095
50.2912,68.9946,64.2087,0.325,0.425,0.5768,0.7174,-106.8235,-91.9673,-102.8785,4.785900000000012,0.0951637662255029,-0.5502596930113978,0.24514,10.911200000000008,-0.1021423188717839
8.5846,138.2189,57.9188,10.1167,170.1583,0.0467,3.2234,-44.8302,32.7164,-0.273,80.30009999999999,9.353971064464274,-3.0640111143072857,7.946392609999998,32.9894,-0.7358744774727751
5.0,144.0,27.0195,0.0591,538.9,0.0397,3.5521,187.0,246.0,233.1328,116.9805,23.3961,-3.2264040912889924,21.39433,12.867199999999995,0.06880855614973261
3.0,13.0,3.7813,0.0023,1.8333,0.5108,0.9984,243.0,247.0,245.8281,9.2187,3.0729,-0.6717771548237528,0.93644964,1.1718999999999935,0.004822633744855942
5.7899,29.4379,10.4758,1.7167,8.125,0.2334,1.7562,-2.4852,35.9152,24.3156,18.9621,3.2750306568334517,-1.4550015591296814,1.896375,11.5996,-4.667471430870755
2.0,26.0,3.2188,0.0018,4.5458,0.7206,0.631,239.0,251.0,249.3672,22.7812,11.3906,-0.3276710806681441,3.27570348,1.6328000000000031,0.006831799163179929
3.64,36.7473,10.6093,2.0542,13.0125,0.315,1.7345,-30.8697,41.5571,27.6634,26.138000000000005,7.180769230769233,-1.1551826401565042,4.0989375,13.8937,-0.450075640514809
9.0,179.0,95.3164,0.0925,831.4083,0.024,3.8765,153.0,232.0,183.6719,83.6836,9.298177777777775,-3.729701448634192,19.9537992,48.328100000000006,0.3158699346405229
4.0,195.0,53.8164,0.0879,1037.5459,0.027000000000000003,3.9222,186.0,250.0,226.6445,141.1836,35.2959,-3.611918412977808,28.013739300000005,23.35550000000001,0.1255672043010753
3.64,4.9299,3.8038,0.0,0.0,1.0,0.0,38.6498,40.3158,39.2693,1.1261,0.3093681318681319,0.0,0.0,1.0465000000000018,0.027076466113666868
4.0,83.0,19.0039,0.0264,104.8375,0.0806,2.8792,205.0,246.0,236.6992,63.9961,15.999025,-2.5182566294695543,8.449902499999999,9.30080000000001,0.04536975609756102
5.0,198.0,45.3047,0.091,1190.975,0.0364,3.7735,164.0,243.0,222.8984,152.6953,30.53906,-3.3131865043394417,43.351490000000005,20.101599999999987,0.122570731707317
4.9299,99.0921,35.6354,5.0125,47.6208,0.0924,2.6331,-4.0324,34.0016,17.9782,63.45670000000001,12.871802673482222,-2.3816283003344987,4.40016192,16.023400000000002,-3.973663327050888
4.715,42.3368,11.0704,2.3375,16.3125,0.2358,1.9356,13.1275,34.4283,30.8414,31.2664,6.631261930010604,-1.4447712908788664,3.8464875,3.5869,0.27323557417634736
58.6755,77.8089,67.6057,0.6,0.7333,0.44,0.8919,-99.4687,-81.4919,-90.0028,10.203199999999997,0.17389199921602705,-0.8209805520698302,0.322652,8.510899999999992,-0.08556359940363142
5.5749,33.3076,8.1656,1.2583,9.3667,0.4491,1.3381,16.4106,34.6414,32.404,25.142000000000003,4.509856679043572,-0.8005096988884447,4.20658497,2.237399999999994,0.1363387079083028
42.1218,108.9813,81.9666,6.3625,67.0625,0.0703,2.8169,-16.921,2.0793,-9.0306,27.014700000000005,0.6413472358731109,-2.6549834801655177,4.71449375,11.1099,-0.6565746705277465
90.0629,113.7109,100.0217,2.05,7.7,0.17800000000000002,1.8602,-109.0203,-87.7579,-102.829,13.6892,0.15199599391092225,-1.7259717286900518,1.3706000000000005,15.071099999999989,-0.1382412266339387
3.64,90.9228,15.7227,4.5833,83.9083,0.2677,2.1642,13.1275,42.1752,36.6143,75.20009999999998,20.659368131868128,-1.3178883284558305,22.46225191,5.5608999999999975,0.4236069320129497
4.0,89.0,9.9727,0.0184,100.0833,0.1507,2.3928,193.0,240.0,236.6875,79.0273,19.756825,-1.8924641733496872,15.08255331,3.3125,0.01716321243523316
2.0,4.0,2.9375,0.0003,0.075,0.8613,0.2664,247.0,250.0,249.3906,1.0625,0.53125,-0.14931240318700914,0.06459749999999999,0.6093999999999937,0.0024672064777327683
4.0,52.0,13.4297,0.0197,67.6042,0.1077,2.5915,215.0,240.0,234.7539,38.5703,9.642575,-2.228405694819794,7.280972340000001,5.246100000000013,0.024400465116279132
3.0,197.0,39.0938,0.0654,738.8542,0.0494,3.55,158.0,242.0,220.8906,157.9062,52.6354,-3.0078048547882603,36.49939748,21.109399999999994,0.13360379746835438
12.0,164.0,71.207,0.0667,490.4792,0.031,3.6417,153.0,228.0,190.582,92.79299999999999,7.73275,-3.473768074496991,15.2048552,37.418000000000006,0.244562091503268
6.0048,57.3856,23.0036,5.1917,48.4833,0.0828,2.689,-24.038,33.7879,19.0423,34.382,5.725752731148415,-2.491327217590923,4.01441724,14.7456,-0.6134287378317663
46.2065,70.7145,62.2966,1.0625,2.2208,0.2923,1.3424,-83.2494,-60.2472,-72.5398,8.417900000000003,0.182179996320864,-1.2299746068649369,0.64913984,12.2926,-0.14765992307452067
46.2065,69.6396,54.2196,1.0042,2.4458,0.3126,1.3627,-91.9673,-60.618,-78.3729,15.420000000000002,0.3337192819192106,-1.1628308609947609,0.76455708,17.7549,-0.1930566625311388
25.1383,89.8479,60.6246,5.3625,48.5875,0.085,2.6403,-4.2916,19.1819,1.3427,29.223299999999995,1.1625010442233559,-2.4651040224918206,4.1299375000000005,17.839199999999995,-4.156771367322211
3.0,163.0,47.2617,0.0874,982.1416,0.0266,3.9137,194.0,249.0,228.8828,115.7383,38.57943333333333,-3.626844063194484,26.12496656,20.1172,0.10369690721649484
42.1218,128.3297,77.31,8.5167,125.3167,0.0544,3.0785,-30.8697,-6.6409,-18.5621,51.0197,1.2112421596418006,-2.9113911251202405,6.81722848,11.9212,-0.3861780321804229
12.2393,77.3789,43.8786,8.075,104.9333,0.0557,3.0153,-20.0152,26.392,2.4684,33.5003,2.7371091483990098,-2.887775132048899,5.84478481,23.9236,-1.1952715935888725
5.7899,49.6462,18.9592,3.7625,28.3625,0.1186,2.3894,-8.4899,32.7164,18.8133,30.686999999999998,5.300091538713968,-2.131998792418512,3.3637925,13.903099999999998,-1.6376046832118158
4.0,74.0,11.5859,0.0201,64.9917,0.0985,2.6154,214.0,248.0,242.9922,62.4141,15.603525,-2.3176987308040937,6.40168245,5.007800000000003,0.023400934579439262
6.0048,89.4179,31.151,5.6417,61.325,0.08,2.7422,-76.3651,33.3599,-16.1471,58.26690000000001,9.703387290167868,-2.525728644308256,4.9060000000000015,49.50700000000001,-0.6482935267550229
69.2096,89.4179,78.8594,0.6042,0.8375,0.4232,0.9679,-97.9544,-87.2993,-92.0156,10.55850000000001,0.15255831560939534,-0.8599103984380474,0.35443,4.716300000000004,-0.04814791372312018
9.0,171.0,87.6211,0.0924,840.9417,0.0238,3.8794,153.0,231.0,187.6367,83.3789,9.264322222222225,-3.738069698304708,20.01441246,43.36330000000001,0.2834202614379085
11.0,157.0,65.6172,0.0945,922.4584,0.0237,3.9493,160.0,231.0,199.9414,91.3828,8.307527272727272,-3.742280230841052,21.86226408,31.05860000000001,0.19411625000000007
5.0,108.0,41.4375,0.0476,309.8459,0.0496,3.3605,159.0,239.0,208.8672,66.5625,13.3125,-3.0037644452512557,15.368356639999998,30.132800000000003,0.18951446540880504
9.0146,101.2419,60.4877,8.1833,124.6667,0.0585,3.0241,-41.8688,30.1224,-4.8439,40.7542,4.520910522929472,-2.8387285247443264,7.293001950000002,34.9663,-0.8351397699480281
41.0,197.0,143.6289,0.0586,383.4459,0.0343,3.5625,153.0,217.0,161.1641,53.37110000000001,1.3017341463414638,-3.3726099248102432,13.152194369999998,55.83590000000001,0.3649405228758171
34.1675,101.4569,71.3963,5.7458,57.5208,0.0763,2.7265,-17.7593,5.4082,-8.4265,30.060600000000008,0.8798009804638914,-2.5730823406917263,4.38883704,13.834700000000002,-0.7790115601403209
3.0,79.0,20.7734,0.0305,138.15,0.0767,2.9741,196.0,241.0,229.9492,58.22660000000001,19.408866666666672,-2.5678535706089263,10.596105,11.05080000000001,0.05638163265306127
16.539,96.2973,56.272,5.4375,49.1958,0.0803,2.6746,-30.264,17.1071,-17.0709,40.02530000000001,2.4200556260958948,-2.521985658029421,3.95042274,34.178000000000004,-1.1293285752048638
5.7899,55.2358,15.6681,3.3917,32.1083,0.1583,2.2305,-80.6227,36.5493,5.9772,39.5677,6.83391768424325,-1.8432633120951707,5.08274389,30.5721,-0.3791996546878237
76.304,84.6883,79.8756,0.2542,0.2958,0.6334,0.6135,-110.6983,-102.5603,-106.0314,4.812699999999992,0.06307270916334651,-0.4566531448775977,0.18735972,3.4711000000000065,-0.03135639842707618
2.0,111.0,7.0898,0.0171,136.7458,0.265,2.0251,212.0,250.0,246.3906,103.9102,51.9551,-1.3280254529959148,36.237637,3.6093999999999937,0.017025471698113182
7.0,102.0,13.0117,0.0085,31.3375,0.3865,1.5721,202.0,244.0,240.4961,88.9883,12.712614285714285,-0.9506234109546604,12.11194375,3.503899999999988,0.017346039603960334
45.9915,85.7632,66.0915,1.2458,4.5875,0.2978,1.4946,-111.2637,-58.0431,-91.7307,19.6717,0.4277246882576128,-1.2113331587322285,1.3661575,33.6876,-0.3027726023851445
5.3599,72.8643,23.3193,5.275,63.0917,0.1037,2.6495,-14.1561,33.3599,23.4338,49.545,9.24364260527249,-2.2662531637466548,6.5426092900000015,9.926100000000002,-0.7011888867696613
6.0,153.0,33.4023,0.0601,458.5625,0.0359,3.5863,184.0,245.0,229.9297,119.5977,19.93295,-3.327017983487904,16.46239375,15.070300000000005,0.0819038043478261
4.0,179.0,46.1172,0.0888,1041.1792,0.0266,3.8948,172.0,242.0,218.8398,132.8828,33.2207,-3.626844063194484,27.69536672,23.160200000000003,0.13465232558139534
7.9397,61.0403,30.4154,4.1208,33.4125,0.1069,2.4628,-91.0187,26.8344,-31.6575,30.6249,3.8571860397748026,-2.2358614609511376,3.57179625,58.4919,-0.6426360736859569
4.0,56.0,12.582,0.0164,45.1958,0.1248,2.4542,220.0,249.0,241.4727,43.418,10.8545,-2.08104282304681,5.6404358399999985,7.527299999999998,0.03421499999999999
15.0,176.0,86.4063,0.0999,1055.2375,0.0209,4.0607,159.0,227.0,190.2969,89.5937,5.9729133333333335,-3.868006120011372,22.05446375,36.703100000000006,0.23083710691823905
